rssi,snr,plr,success
-88.40750065329217,3.443577368553661,0.5507132154958831,0
-93.12819558784159,39.37021219776695,0.004907607294123095,1
-69.46754955459848,12.570362560543327,0.6732033363673807,0
-63.143088971705296,13.243720218515215,0.6227488857958766,1
-81.67349329043566,15.53491184082635,0.6757545255401628,0
-81.76299411624328,27.085213032582484,0.1951597214074824,1
-55.77868526046801,19.774611856853067,0.06751723434259138,1
-42.188718156449404,20.15966011891265,0.7795520030115748,1
-62.05322591855282,37.87502523960677,0.7727720111935392,1
-82.29759157020771,12.534136422844933,0.14848807026744382,1
-71.47069973230928,28.237727794124943,0.726901353475128,1
-97.09795442805091,3.699731532353132,0.9156079439729075,0
-53.560070674321054,18.349407595541756,0.2219990717084962,1
-68.21022799613438,30.98843515815918,0.7259126788135768,0
-50.95662775501085,14.793972222200127,0.24378463761572744,1
-59.364721379299255,7.408043264849606,0.9058398530655595,0
-87.74868162147975,12.469000174751152,0.022301500124081386,1
-63.70886847371635,32.32567002624506,0.9295842449244524,0
-82.08746507487163,26.463686481071353,0.42895683040749166,1
-62.61488455178673,12.266220124570705,0.49500285133244015,1
-48.84263685763301,37.71365963864397,0.04262484583469228,1
-96.47262030597904,10.055762994385248,0.7991492736541014,0
-73.22499873032143,3.6076608177285197,0.02332906050067063,0
-94.33199991630909,19.135878131310516,0.14997648119839757,1
-58.61428909335478,16.479503618074588,0.1058604407146585,1
-97.56837795422425,16.438207655224396,0.22431001829291786,0
-51.10586445687986,22.552217309091557,0.1810968302465431,1
-82.26133476330446,27.72007241729501,0.6608117056360286,0
-73.70569857474558,26.956880178608618,0.6099767400783178,0
-47.529664053209295,34.56854429687153,0.6216463327228485,1
-90.23539083370254,31.184446481980327,0.9239660231511285,0
-45.8206507956318,33.40792483537351,0.4789780428302637,1
-54.48674834712491,11.707666751989553,0.42784638460013247,1
-78.01767070543058,30.745752917233965,0.267016278080341,1
-60.81618494081569,32.87722459958394,0.8267843106310069,1
-68.4021440052865,7.930821527713103,0.676448591727268,0
-85.19649679123172,32.60895357642235,0.29183401670282394,1
-74.55897411058193,0.059718433133806315,0.020256053390011686,0
-62.565163594313944,16.59712177026981,0.9893342569408464,0
-52.47860543021362,10.09677892205536,0.1006750555347048,1
-85.30776132680676,24.127641297598885,0.926854250768987,0
-87.34393669067722,24.17640141100303,0.4359563988343317,1
-48.06564764073831,8.088285521904947,0.4455476589345837,0
-54.929491589684325,17.810867777034996,0.3274447297467582,1
-70.64408855015213,26.752815094888046,0.9542012282407931,0
-52.18171648507208,24.255791302107205,0.6586706750999327,1
-50.83602957194029,26.457255645423924,0.10299449312001308,1
-53.25377567593799,19.791835561100605,0.5833207995565389,1
-75.54893943654399,36.949782817567836,0.7693505654236118,0
-70.86745546869176,39.10304870254511,0.9354960968168395,0
-93.39036423680061,7.788560270449825,0.6952451018008701,0
-76.83798798284252,17.703387365152295,0.41464242647384786,0
-95.38190989748176,1.002335626194082,0.5970525316279589,0
-72.96541218394711,26.624405818501295,0.6576385424842299,1
-52.03205305438284,17.097439258889043,0.7000308627301765,1
-66.66862557364988,38.29771293003489,0.7347829274188259,1
-65.72685535997766,16.780368235860706,0.24745351992262687,0
-71.6766198421595,32.89692022195943,0.7600674785077661,0
-52.734836868042386,4.866684442996099,0.22414077057480242,0
-81.87692443504889,2.076917259610802,0.5968122484044689,0
-42.18520526667078,35.21474424811457,0.3542066176045552,1
-88.0055078514935,11.709865296191118,0.3057256170571151,0
-99.76339054686333,31.338287835115835,0.5240789161026158,1
-84.54085051913358,17.22139888393345,0.9072457573410806,0
-96.30256009734327,31.456692620184242,0.1806667217181207,0
-51.74248804739876,18.816181437316647,0.9256995676748073,1
-56.87861970972853,6.287152120095696,0.6708132695180797,1
-75.33081172602368,25.066581963877134,0.21246769732451842,0
-67.16518007143816,12.749418546542604,0.7482317538854679,0
-42.2791381708684,15.65763536330321,0.6999465217642582,1
-87.58089042154961,14.800030577732507,0.0025384408310948903,0
-94.75961109569299,10.284076255806806,0.8985117849725889,0
-61.0309125875805,7.109447652696401,0.3562274572284001,1
-74.96478340847882,37.92410203787596,0.5535103304096777,1
-63.69317772010447,2.990759763817099,0.8757506649609613,0
-45.51750627726954,15.038580704558267,0.9110933440878477,1
-90.66426657494529,33.680444893707694,0.6628235414123287,0
-48.66147269785579,35.37112395398582,0.5100534630079809,1
-63.294378733090035,6.959167774280486,0.49098783418682757,1
-72.62134122368779,18.20181287105043,0.379702392345747,1
-63.1007342230213,3.0119722250728875,0.7637851452103397,0
-50.641320589888664,25.12325908149744,0.6994877660725151,1
-80.053310258048,16.542888545261853,0.8261690492267113,0
-97.67492010829423,0.9505169507517452,0.4551365118553118,0
-57.80563618563164,12.788320208844706,0.7938897615193095,1
-59.689661087456614,18.043245647536974,0.6288022740788569,1
-42.876986741997754,30.19239472373224,0.7128319436550817,1
-41.75004100857187,35.646750994570894,0.19400648012694732,1
-93.81468420341469,24.021970503416206,0.3223951233729887,0
-47.2352959907389,11.42182006591467,0.18167859097903805,1
-89.00091028782758,17.80419513325995,0.1269863547039466,0
-71.50015295713757,33.63140759760809,0.9139058913589235,1
-56.841247978550584,22.385808052828523,0.5364870672885916,1
-67.16302952770752,29.593156864397233,0.10144751120068884,0
-70.43752916996571,7.661196424212942,0.6453445868128481,0
-93.60592178855427,12.225549604095312,0.6016627250824749,0
-69.09657224609713,38.502169324816876,0.07704991555536056,1
-97.60348449481185,31.36917669590759,0.40600753645140764,0
-46.29015293357563,21.063734075859234,0.44401385384853365,1
-79.02412527653766,16.39078525697043,0.8179903095380308,0
-59.34047958322855,22.77035922907363,0.425986093241705,1
-98.31579928516258,5.963575180833258,0.008102873125010457,0
-73.64726924594773,9.999597186312425,0.6329125308373991,0
-72.4650534676996,35.95304741155252,0.5958649365087595,1
-86.82490603202004,31.575834331369496,0.5678588009474905,0
-57.5896495692383,15.294126283547062,0.7990115405342902,0
-96.27621360759069,14.466984145081998,0.8023904588019262,0
-84.22772007041304,38.113479410126516,0.5309202705078404,1
-66.68466280599662,10.843697839725714,0.6083845200026012,1
-52.08332523146189,4.435871473364119,0.28234433473306,1
-99.70855973336326,8.881781007755496,0.8159874996068008,0
-91.00351132395636,25.546805364672345,0.5656903550395463,0
-42.78993911030976,13.705705503639196,0.11555437176417871,1
-93.57576563010304,15.45681218497418,0.659330009279355,0
-85.92789097352208,21.344141273886656,0.8844258619881087,0
-98.90613562066098,4.878696073441162,0.18883524164633292,0
-69.50995865122749,5.687947495875876,0.1127338223407891,0
-52.7845373498717,32.823328117181234,0.510516053914428,1
-81.13912344220572,32.47422239872965,0.8317052240241787,0
-52.58348397554579,11.277895364775667,0.35852815772181823,1
-76.75129725818954,33.51365614432594,0.8377822146990704,1
-96.43822718446458,36.37898449976661,0.130644483714368,1
-78.29891949867098,2.2734937829548763,0.33629711726059164,0
-76.51048122816019,29.313097588157277,0.7547497772023026,1
-47.30111614636852,26.92730661466854,0.30103332738618716,1
-60.30032420993434,33.19528210294937,0.13608785198371753,1
-98.18940682502303,3.65727223434396,0.17704126610326965,0
-77.8878719427107,2.987195207640383,0.3134007220845336,0
-99.10146364380437,32.335318642333455,0.7062529042493678,0
-42.769006602991254,37.362966253198024,0.936294980715491,1
-66.18860578182776,38.49391830765205,0.8674945712620815,1
-90.18900735242381,37.28724280406775,0.22628237274352925,0
-85.32622940284762,9.526520268099974,0.6783653079028876,0
-81.42087819836894,2.6927383621642065,0.9374745811757986,0
-40.86758983030443,24.490325339161686,0.4102922438549398,1
-48.60711858552651,37.13542810385085,0.8272741602415477,1
-55.770895196968134,29.393834554878083,0.1023769820469117,1
-92.95498670749521,0.9353398164072191,0.12661152603818515,0
-70.4746908967602,13.599868721863558,0.3514033869469455,1
-40.431522563773306,2.3819949872169577,0.7623058149971234,0
-78.89210430149282,17.919636295915513,0.6927863174243043,0
-81.83470850526086,29.10346255850435,0.009767309235793165,1
-88.87748363185086,3.5077676872116914,0.7208903364093194,0
-45.582686605446256,26.359668550249644,0.4001483621308991,1
-98.8140132794385,30.862222102274195,0.10747259348074578,0
-99.39360133412448,12.746805022603462,0.5670755289649333,0
-63.38635333400525,2.545589659253329,0.310062582819268,1
-69.80936978606722,6.890742098670732,0.582401245407103,0
-77.11906590474166,32.832098195696666,0.5954763439632719,1
-46.69807281622957,10.279164638841127,0.8063427160835633,1
-67.51300236670656,12.38614935674108,0.409831569132064,0
-66.20463205178143,20.283744768549205,0.10264412607483198,1
-65.38153077533809,39.185071231365946,0.5444150760353851,1
-79.3297088993472,32.27121676007931,0.6007909285563328,1
-89.60817480200829,7.0711889060425115,0.27446150362091837,0
-72.53302358718884,19.74537353829151,0.46832982941299817,1
-55.08913198641427,22.809182463977923,0.1042650562824946,1
-84.57147777152824,27.976459789011614,0.8019372293361275,1
-45.21077497916753,19.876029833643045,0.7419037857391166,1
-56.911021810081216,26.69622405067603,0.1623272325699907,1
-86.94228839818228,12.995486936515409,0.5685442736555306,0
-64.4423005304793,6.756110704218954,0.7568656723744671,0
-90.68722045353455,31.454273859312778,0.3296242891822355,1
-60.16037059503551,12.81031489879803,0.5731669601537516,1
-93.4439647865087,21.470231874877364,0.20477008554272158,0
-66.78754959462331,4.302499792511298,0.2626515001219515,1
-92.91242640312859,9.56782240366175,0.023628981157697848,0
-58.92627559637936,26.974505551713882,0.5777812572655348,1
-90.37093580368827,19.629342983314892,0.8571199759020355,0
-49.65581614709719,35.39766256967872,0.6643506370910625,1
-58.55771121872197,31.11616934529423,0.2394653039129927,1
-69.43008369173351,6.839276589515801,0.9361831632986415,0
-59.7781297702593,5.9272239964208895,0.5584707622109691,0
-48.82432413883586,16.01146380920452,0.8484499519941061,0
-83.75447492093198,8.172480685362187,0.8603915435096204,0
-65.41665159007283,14.548420721957962,0.8567149294199883,0
-85.12589861012903,21.63415692968247,0.7702751817703385,0
-67.64344106478505,13.32562949715049,0.5286796445739571,0
-73.97503843340955,33.74187611054927,0.9336262186893604,0
-40.01710893622643,1.7343942986407512,0.09688458025375912,1
-73.01353349216333,18.827690341216588,0.22089315435072188,0
-62.615709786277876,4.627648389140986,0.658829999691024,0
-67.91132213152991,21.557727491961924,0.8133422084308503,0
-56.916259801944975,16.49939135228579,0.37825639439977254,1
-72.4206853903579,10.243620038894408,0.4777911724790741,0
-88.70647768622003,18.243953563434864,0.11404793848848338,1
-76.88967826503871,9.234059856773559,0.5008147606925855,0
-50.25770465489905,8.486194407029362,0.9994809782760012,0
-51.31714290863412,27.898250121592376,0.23977852704383662,1
-82.31356302552743,27.50182067801431,0.825668636951927,0
-53.149698728857125,12.820041162154832,0.6286422275573299,1
-71.42456148479646,26.437374338145343,0.5966325976740976,1
-71.43197073457537,25.17866765441266,0.80991863430146,0
-47.45523901842119,1.032921799291029,0.9223603188542083,0
-61.107037583717165,25.35013008533611,0.02740990075385974,1
-75.29134620486579,27.027240872082622,0.4886132130782421,0
-72.70633589604167,21.24122777478015,0.7634625143136599,1
-98.99044364483052,31.422038291444927,0.07554760734709343,1
-81.11800518177202,29.35591811037891,0.5365299124150953,0
-78.20570928112798,22.686450601040026,0.9698145599327529,0
-90.83837839001339,0.3026931733839344,0.5628096507497321,0
-63.27506470588624,0.7438412636984149,0.25457720946693296,1
-73.66531238169719,1.9336541990420875,0.4020337673740981,1
-79.89719612051454,38.73810652511482,0.22330985471724185,1
-54.632751415415534,16.576721843924492,0.8818387732861517,1
-76.20683663026915,21.976158026734154,0.47262915259992844,1
-97.15817360204272,30.951269593686956,0.05134535823185471,0
-62.43706736527542,35.03525742084882,0.3599375321544521,1
-80.45831141574493,24.81748993922247,0.1818550254419231,1
-85.37007283741016,26.67457858662102,0.5868878969824544,1
-56.3769611098837,7.606421277146533,0.4760576379997994,0
-50.21261541205521,1.4109496346442807,0.1145391152070685,1
-87.37938427463439,14.375427224911954,0.245237435232869,0
-80.94068675168755,26.06428903974763,0.7234251814556375,0
-60.90284875260508,12.324620050076351,0.43023862004550484,1
-94.90876075400769,32.822581083979394,0.6172841862299968,0
-51.890497807037136,31.91557386594817,0.30369293656849605,1
-91.20507382586194,10.987218170443818,0.4228899192365939,0
-53.23950094118678,14.51514489891891,0.7242293242405298,1
-49.89031025297022,17.81643035585404,0.03865573107149567,1
-81.5324795430661,17.01085950381046,0.006701909660760008,1
-67.04380590390016,11.247225219031506,0.6972486286165758,0
-82.27640296623335,10.256578047945752,0.5356686612984249,0
-87.69696408860901,36.744865565426615,0.23893449307855386,1
-73.53535422296295,8.636055975424748,0.7001594160759891,1
-85.84016424276685,6.104004903631508,0.42253745299652345,0
-78.59245524800471,24.700201343245087,0.852766387608447,0
-42.50338761269491,26.650467092511807,0.27486607146188125,1
-41.865250988662865,29.42850437515021,0.7836865085611515,1
-56.5592648689391,27.22126334244731,0.3933518434118257,1
-53.79444766245468,12.815218026877663,0.02761990821945448,1
-95.22815785115174,20.084783085447675,0.17928055639960871,0
-96.67114719304614,25.826885384613952,0.3890151064476153,0
-86.37473312243372,18.713577252570683,0.35214645948224477,0
-74.25843271855524,36.223272084195585,0.35980506016918434,1
-94.69586255795954,2.3947178924050805,0.026255968367898896,0
-99.4399256067985,16.803716075961944,0.8160159279377653,0
-40.10629113292877,9.040969750159174,0.12427867024155403,1
-87.42421310039342,12.476273478077267,0.9066008772175476,0
-93.44306253312652,27.752452154859448,0.6729667568208703,0
-86.6859612223706,3.482007400502165,0.28838767871418514,0
-56.38032314278704,13.121363319365113,0.5102334997148489,1
-88.1286615528555,5.209082799494946,0.9782913182520123,0
-72.7186969824355,13.264450413228822,0.8639566677325434,0
-99.97302843554468,7.560897758289662,0.32160762600705217,0
-70.28196301684949,5.466981843245362,0.11910141789644957,0
-58.41413326919734,22.94090809203894,0.35135941161510165,1
-91.30104800817145,13.813555590456161,0.03854634117119504,1
-53.98830878183121,33.32665725997788,0.310414827202126,1
-45.35352161910415,15.06328664710221,0.4505308440027407,1
-92.1465801489703,4.512804034364621,0.34663141163170164,0
-82.79847847257548,4.3677925431362,0.5007410783760657,0
-97.80190349178731,25.711771519668318,0.35145608883685386,0
-53.888980444061346,23.64455271791798,0.4273047174662402,1
-83.2336016368316,37.70342714373153,0.23144640623101798,0
-93.13328086173219,24.179347793509677,0.6502122103765134,0
-85.56079146605413,34.96550524516614,0.22223677345471127,0
-84.69252063654197,6.231341597190596,0.4289531606172986,0
-57.00263459636122,33.95974242340701,0.8730316949509983,1
-78.53609947505592,12.85507219849583,0.8456294250545423,0
-76.15996694760756,5.742462185300452,0.4446724848395477,0
-87.2955338334325,27.04599836671679,0.0337763147351432,1
-86.80659743589631,16.071280263368898,0.9512851022729146,0
-75.30485063011177,4.965695205365828,0.15555975326537652,1
-55.19262331905844,27.300861187446603,0.4473941416007615,1
-86.32193366660906,10.193146772649605,0.26896399702555274,0
-99.71490730225116,14.887308443649854,0.8259498987239531,0
-74.81136633665285,21.547386894620338,0.8963061806482762,0
-60.64762834102957,8.59023295418309,0.0634508311613523,1
-99.72287206940034,1.5754112143698817,0.9564694242179681,0
-92.39803421707431,33.226568694707055,0.9407375805883679,0
-97.31383060069508,18.282853795321515,0.7318230560604708,0
-74.62196347226634,16.227550013903485,0.6747432002340873,0
-82.16022843360807,0.32891894442203196,0.8655069828673815,0
-43.843750033856445,32.7805438301012,0.7114815533561958,1
-71.28925234351696,9.499947690041356,0.9476207596020673,0
-60.30184790856909,38.67895740686243,0.8653639331763919,1
-69.140840013119,12.708124913869018,0.7641226084775746,0
-95.88639303610915,27.346753672831483,0.652508189403592,0
-66.35335752627927,28.962306850731228,0.8235822454441057,0
-71.91487711266441,27.382989076718754,0.5607427494864817,0
-43.20721332735947,32.893714994687635,0.030363528999139078,1
-83.77954176834166,12.347855504535627,0.721852752928727,0
-69.38276384941825,8.775502131246032,0.4714140247291032,0
-93.68454437301298,9.431502930925454,0.8089251184323608,0
-83.18619347217174,11.385465405003568,0.628777744527787,0
-97.93239179329981,39.30210005729328,0.8254541471016326,1
-83.26834250570788,9.616507495080931,0.1320442515205571,0
-91.07713636096011,10.48516901788075,0.7325754005014523,0
-59.85540667436924,36.08388317093607,0.6142681342881491,1
-40.03659780912839,37.32135622637987,0.42419544281139654,1
-42.43599488371153,14.76883745932514,0.5410737744675937,1
-80.74978624361097,13.300252193118084,0.6461333945487173,1
-42.92320314360295,33.997396316264805,0.08828353237242492,1
-84.18233684385736,20.014113338044886,0.049040068118892055,0
-69.23062952794436,21.80022735885618,0.295501733152561,1
-51.47692769426512,19.13341615941323,0.1396807527551046,1
-87.01602620312407,18.909443890046916,0.8406852061535814,0
-76.33444422564432,2.549956974390417,0.572808129103658,0
-44.47822742479203,22.718718388876525,0.3443114441089312,1
-54.10006855503846,0.8319395768906235,0.48639974244492323,0
-46.10585021381693,3.220770190188569,0.9736144131370454,0
-50.481377230353964,10.962127425884454,0.37893175512734767,1
-95.19883446840342,25.50526900368478,0.6783624121230718,0
-59.43096846000903,19.24979129486218,0.9036811329922203,0
-51.24901958512212,18.790316699411168,0.1276810084578326,1
-73.04241649169147,4.336877754485982,0.1591983175409133,1
-62.44524727807674,5.200393595839783,0.7302976949310347,0
-64.95619943823696,25.744897628322807,0.7123312030522478,0
-97.40948649658692,35.021363633909004,0.8874851627345255,0
-85.18544571235209,10.364192966832618,0.526100358939448,0
-57.7709354787786,36.21859956927675,0.34480786026013444,1
-56.94165114150594,33.87881688689991,0.05444016502150828,1
-69.56594934635076,33.497193188169256,0.1947647213574527,1
-93.26874003639203,14.359049560628119,0.7895679268878053,0
-75.91103933660952,1.6443526978523382,0.1870905248741258,1
-62.82584462138128,16.151940358430764,0.05566604361902916,0
-67.08688104281879,9.480926641222904,0.3109426447090722,1
-91.75621304108341,20.08795201626777,0.4649403065780313,0
-63.26659737747906,32.089860103762355,0.6677386335773697,1
-56.00772333587464,39.97988837426203,0.8858606379534584,1
-79.83220188823758,16.682118838652524,0.8463308000766016,0
-40.46701343194378,5.3806066547150255,0.04884427922255352,1
-73.42515621318378,9.372035230808073,0.9942902420480947,0
-71.87444217916286,20.105420094232606,0.7589365001415537,0
-92.25014823385612,0.6555317321522303,0.5597077838699588,0
-96.22419922176721,19.490846829492227,0.17188853685967131,0
-73.56350654862833,35.100844962106336,0.9062644807390022,0
-56.40472562696998,6.771879084678014,0.061710339183597585,1
-51.76703558146759,24.945207969851182,0.5243829303149996,1
-58.83224139983304,12.90255597384017,0.4087207927552988,1
-86.40966508412947,30.41937327783537,0.8001829114076783,0
-72.35432402249253,6.014322778440899,0.5965243685947964,1
-66.98058965814164,23.496693467310333,0.0542914600807356,1
-72.44937780363088,24.983451353176807,0.20623395681993661,1
-76.05066220140685,12.5222101371787,0.6793962510594165,0
-87.92773011244763,36.07069413291903,0.5638253582507112,0
-55.00467030995449,30.27250279253621,0.7142500097075498,1
-40.38742019278915,7.488429367683742,0.8104334532459792,1
-46.754626111795815,10.122309112612577,0.27149168943873947,1
-78.68310762683339,6.8649928947515315,0.32190877594164014,0
-91.0489489668191,14.343090422930796,0.9371022192836502,0
-88.28550261821978,29.027386886132597,0.24388755424773678,1
-59.954261464932245,22.8942069493867,0.6279126769761232,1
-44.22206873654654,15.449314044486755,0.9831570390869778,1
-51.58993316857269,4.097117536558352,0.774241894084771,0
-58.37670567440967,11.969347251179908,0.8519331920163752,0
-74.46442876634924,15.027918762571915,0.33284342935629285,1
-82.81842265856214,29.45689549342232,0.5213082515720934,1
-86.50190513225648,21.075415321329412,0.1041368345975785,1
-98.51332749030419,26.13920750331751,0.6705581769945849,0
-98.09697083134674,10.449247237038787,0.5221942187210762,0
-42.324368995097224,7.409173914017915,0.9969737697390788,1
-63.6853383509449,26.724443082381374,0.8845217691959534,1
-92.09471002647595,20.972047031520344,0.6223840095276134,0
-94.38502327969763,17.28124883895337,0.7505180729921013,0
-84.08719263324605,23.415340709782633,0.9085327269826057,0
-61.43621615253428,13.016394411907308,0.2538389650282987,1
-91.88671827976084,26.952863779271503,0.09773785486117748,1
-78.7284419122079,34.19082806789604,0.8799734463008907,1
-69.56056122441584,33.9657004506307,0.2651910535922971,1
-91.83835328674562,24.24853370939221,0.3193382727999836,0
-93.65962477829022,7.578118726901448,0.8430972924303148,0
-91.860750517855,18.094584338617416,0.5191765569460398,0
-55.3845095552616,26.67924959111819,0.6160752527219168,1
-75.50061864202067,29.592009997073433,0.41461254922140667,1
-87.58702414593598,22.908925393571216,0.13058548817538507,1
-86.7472699090276,1.071736212724499,0.9123880129515192,0
-46.24578892144696,8.064586346940237,0.6739247328912914,1
-64.77256356778116,27.28599778811848,0.08669936392175137,1
-68.09326940292343,6.1263719507217695,0.9240354238453339,0
-61.909586859021644,8.808502669481516,0.43099084243991037,1
-85.02656907840664,30.15278224955441,0.7733459323685014,1
-85.90326728481581,8.813246733459156,0.8095653759157652,0
-91.93348173821923,23.8546757462166,0.9151770404280241,0
-65.91994148811182,4.49860106129889,0.5382378112586502,0
-96.72998110052227,33.8547797329371,0.18347827863885524,1
-73.57868844175694,17.453797255438555,0.018745396165627315,1
-69.9567356575191,1.8616612239277108,0.4998902353081712,0
-83.40015614401088,37.682597986207334,0.1661217842766859,0
-87.17015072332013,16.08880904192461,0.8413333626188371,0
-47.1029667254282,39.72128205478578,0.55763027916985,1
-69.86332529146407,26.67958078361999,0.7103204074221513,1
-63.53826943489222,1.2370368677414278,0.219579387999577,0
-82.30259136014482,8.295667806006811,0.9969667370390504,0
-69.25117826397835,5.389565258241533,0.6160456413905204,0
-82.63503198663844,4.9634398823123105,0.4493477312676806,0
-55.99030572623021,1.5852686187225373,0.11813587843533913,1
-60.80654170148544,3.677437202668159,0.9872977513113715,0
-99.33899920026788,10.275354373627215,0.9195538144755238,0
-62.69989524908291,30.817076556775937,0.9762119913500036,1
-44.47646826524943,30.904266176765482,0.29026424248753424,1
-44.51789996680668,13.581024040732132,0.9905214557530986,1
-54.589417415227096,8.992778916215718,0.5271604123703302,1
-95.96236913613066,6.184104412100275,0.636135280608495,0
-46.375839599654995,33.53183488222308,0.4830390490913954,1
-75.74341262017306,34.189324824965695,0.8369236514331369,0
-47.866885996491824,20.070465064626617,0.05504201854452073,1
-48.61542216065564,33.24022784814285,0.2598813921410964,1
-63.60807397552332,6.66328977789326,0.531862264195692,0
-48.60314295445747,15.040709441987481,0.9281149072819286,0
-87.0657573801869,5.107965427470851,0.7007097860760731,0
-50.91500736823882,22.303737083456824,0.8116632602391876,0
-67.06272803833025,0.2997539255249926,0.76374547749469,1
-99.96887535005767,36.92003353909099,0.2931787610005093,1
-66.13643917844928,21.643408791426076,0.8620552946744113,0
-75.45789207725622,21.839686175666802,0.426111018173463,0
-78.14847893367676,8.807095914674532,0.9105253505448782,0
-44.3938365106604,31.20263702727889,0.9196171350735408,1
-70.30908630459061,8.12343516173533,0.24937002632345528,1
-55.50312203610908,34.59715283219973,0.9390429068259739,1
-61.311900829930025,18.508255075947453,0.8474277103913262,0
-62.384679057718664,31.289657639628487,0.7657184340005546,1
-58.04125745835343,14.349960089419046,0.8197288694135254,0
-89.50132975075071,36.87526525144055,0.5046619397421217,1
-55.083518832583046,29.7728462735309,0.7932879975272654,1
-88.55434285200015,33.9864003276886,0.029593611945688436,1
-97.36850299492504,21.896375122916186,0.21983583190767075,0
-50.36959452875882,27.400953134109606,0.4159663289514125,1
-43.73041270150103,22.72041397013605,0.6797895420779172,1
-90.30528253770868,11.305065114722005,0.8650638764511753,0
-79.33022687526378,17.83414097847229,0.926647553254019,0
-40.55141406693267,16.892922932443796,0.9007189150124789,1
-99.76324239836833,1.394118789436174,0.27554039849268797,0
-48.39857302699281,13.17237650176808,0.04944487358274219,0
-98.60664669057745,15.240223821397896,0.00522750596635424,0
-99.76816705949751,23.496194742215728,0.5261713497802686,0
-57.29697280469222,30.406648220026902,0.5179389971122159,1
-91.69583205902788,26.02223409947316,0.06486519311129257,1
-60.18273720037888,24.05899689599583,0.0019592665721701596,1
-51.38251952731873,7.91975195183495,0.34964138442913884,1
-71.34964758233603,25.488289912946172,0.7260739282905505,1
-90.78846867672317,9.298824790089967,0.4300067027187059,0
-97.06397826844942,23.48587502702204,0.36986790897692023,0
-59.95618671407216,25.06361688719249,0.7105574563907324,1
-63.813570559676464,8.038534047912815,0.7971326592965348,0
-92.55881108140628,20.368445278235928,0.020149015687771832,0
-66.96089634037585,6.854408949023041,0.9547174282052087,0
-64.26764134440343,24.283941379813996,0.4274165922069757,1
-64.13323956219772,15.62169734688359,0.435865184017196,0
-49.33518720044539,39.76225751197359,0.6567187608609775,1
-58.157918256438165,9.796777386457354,0.009343491855526853,1
-64.83343696513802,21.14461575700996,0.5491927877481593,1
-58.34146400222706,2.305418800703878,0.7199711380941054,1
-48.626259772203554,24.074023082380684,0.9351817471959545,1
-71.11117434887208,37.34270174893128,0.9338806756803277,0
-92.14472127121006,28.46310850105241,0.2016300634333913,0
-48.760937431166255,3.0650264864791987,0.7599498714084149,1
-81.02715089055741,37.69625743864617,0.653638783834341,1
-55.283129670725664,12.030040446000738,0.24537481556075558,1
-70.52455321651803,24.391404005726738,0.7902413614852474,1
-85.37386151385797,10.332956103078597,0.6504674278677705,0
-80.72167282689372,27.64744515929943,0.3251984449270712,0
-72.10104541597218,9.485302170754562,0.3818370092920915,0
-86.69060186951933,20.904792088171313,0.2625112990561205,1
-98.26002980773184,9.950312297341647,0.32408507002760856,0
-87.73805837504818,34.92105908138197,0.16416021511665668,0
-52.575203899265645,10.893024247913644,0.024747352628982755,1
-70.17456029160411,15.987273361946315,0.2778595612367204,1
